filename,code_token_count,input_token_count_with_special,exceeds_510
slice_CWE190_12-CWE190_Integer_Overflow__short_fscanf_multiply_1.c,82,84,False
slice_CWE190_12-CWE190_Integer_Overflow__short_fscanf_multiply_2.c,114,116,False
slice_CWE190_12-CWE190_Integer_Overflow__short_fscanf_postinc_1.c,70,72,False
slice_CWE190_12-CWE190_Integer_Overflow__short_fscanf_postinc_2.c,87,89,False
slice_CWE190_12-CWE190_Integer_Overflow__short_fscanf_preinc_1.c,71,73,False
slice_CWE190_12-CWE190_Integer_Overflow__short_fscanf_preinc_2.c,88,90,False
slice_CWE190_12-CWE190_Integer_Overflow__short_fscanf_square_1.c,58,60,False
slice_CWE190_12-CWE190_Integer_Overflow__short_fscanf_square_2.c,58,60,False
slice_CWE190_12-CWE190_Integer_Overflow__unsigned_int_fscanf_add_1.c,60,62,False
slice_CWE190_12-CWE190_Integer_Overflow__unsigned_int_fscanf_add_2.c,77,79,False
slice_CWE190_12-CWE190_Integer_Overflow__unsigned_int_fscanf_multiply_1.c,84,86,False
slice_CWE190_12-CWE190_Integer_Overflow__unsigned_int_fscanf_multiply_2.c,116,118,False
slice_CWE190_12-CWE190_Integer_Overflow__unsigned_int_fscanf_postinc_1.c,72,74,False
slice_CWE190_12-CWE190_Integer_Overflow__unsigned_int_fscanf_postinc_2.c,89,91,False
slice_CWE190_12-CWE190_Integer_Overflow__unsigned_int_fscanf_preinc_1.c,73,75,False
slice_CWE190_12-CWE190_Integer_Overflow__unsigned_int_fscanf_preinc_2.c,90,92,False
slice_CWE190_12-CWE190_Integer_Overflow__unsigned_int_fscanf_square_1.c,60,62,False
slice_CWE190_12-CWE190_Integer_Overflow__unsigned_int_fscanf_square_2.c,60,62,False
slice_CWE190_13-CWE190_Integer_Overflow__char_fscanf_add_1.c,60,62,False
slice_CWE190_13-CWE190_Integer_Overflow__char_fscanf_multiply_1.c,84,86,False
slice_CWE190_13-CWE190_Integer_Overflow__char_fscanf_postinc_1.c,72,74,False
slice_CWE190_13-CWE190_Integer_Overflow__char_fscanf_preinc_1.c,73,75,False
slice_CWE190_13-CWE190_Integer_Overflow__char_fscanf_square_1.c,60,62,False
slice_CWE190_13-CWE190_Integer_Overflow__int64_t_fscanf_add_1.c,66,68,False
slice_CWE190_13-CWE190_Integer_Overflow__int64_t_fscanf_multiply_1.c,90,92,False
slice_CWE190_13-CWE190_Integer_Overflow__int64_t_fscanf_postinc_1.c,78,80,False
slice_CWE190_13-CWE190_Integer_Overflow__int64_t_fscanf_preinc_1.c,79,81,False
slice_CWE190_13-CWE190_Integer_Overflow__int64_t_fscanf_square_1.c,66,68,False
slice_CWE190_13-CWE190_Integer_Overflow__int_connect_socket_add_1.c,101,103,False
slice_CWE190_13-CWE190_Integer_Overflow__int_connect_socket_multiply_1.c,125,127,False
slice_CWE190_13-CWE190_Integer_Overflow__int_connect_socket_postinc_1.c,113,115,False
slice_CWE190_13-CWE190_Integer_Overflow__int_connect_socket_preinc_1.c,114,116,False
slice_CWE190_13-CWE190_Integer_Overflow__int_connect_socket_square_1.c,101,103,False
slice_CWE190_13-CWE190_Integer_Overflow__int_fgets_add_1.c,94,96,False
slice_CWE190_13-CWE190_Integer_Overflow__int_fgets_multiply_1.c,118,120,False
slice_CWE190_13-CWE190_Integer_Overflow__int_fgets_postinc_1.c,106,108,False
slice_CWE190_13-CWE190_Integer_Overflow__int_fgets_preinc_1.c,107,109,False
slice_CWE190_13-CWE190_Integer_Overflow__int_fgets_square_1.c,94,96,False
slice_CWE190_13-CWE190_Integer_Overflow__int_fscanf_add_1.c,58,60,False
slice_CWE190_13-CWE190_Integer_Overflow__int_fscanf_multiply_1.c,82,84,False
slice_CWE190_13-CWE190_Integer_Overflow__int_fscanf_postinc_1.c,70,72,False
slice_CWE190_13-CWE190_Integer_Overflow__int_fscanf_preinc_1.c,71,73,False
slice_CWE190_13-CWE190_Integer_Overflow__int_fscanf_square_1.c,58,60,False
slice_CWE190_13-CWE190_Integer_Overflow__int_listen_socket_add_1.c,101,103,False
slice_CWE190_13-CWE190_Integer_Overflow__int_listen_socket_multiply_1.c,125,127,False
slice_CWE190_13-CWE190_Integer_Overflow__int_listen_socket_postinc_1.c,113,115,False
slice_CWE190_13-CWE190_Integer_Overflow__int_listen_socket_preinc_1.c,114,116,False
slice_CWE190_13-CWE190_Integer_Overflow__int_listen_socket_square_1.c,101,103,False
slice_CWE190_13-CWE190_Integer_Overflow__short_fscanf_add_1.c,58,60,False
slice_CWE190_13-CWE190_Integer_Overflow__short_fscanf_multiply_1.c,82,84,False
slice_CWE190_13-CWE190_Integer_Overflow__short_fscanf_postinc_1.c,70,72,False
slice_CWE190_13-CWE190_Integer_Overflow__short_fscanf_preinc_1.c,71,73,False
slice_CWE190_13-CWE190_Integer_Overflow__short_fscanf_square_1.c,58,60,False
slice_CWE190_13-CWE190_Integer_Overflow__unsigned_int_fscanf_add_1.c,60,62,False
slice_CWE190_13-CWE190_Integer_Overflow__unsigned_int_fscanf_multiply_1.c,84,86,False
slice_CWE190_13-CWE190_Integer_Overflow__unsigned_int_fscanf_postinc_1.c,72,74,False
slice_CWE190_13-CWE190_Integer_Overflow__unsigned_int_fscanf_preinc_1.c,73,75,False
slice_CWE190_13-CWE190_Integer_Overflow__unsigned_int_fscanf_square_1.c,60,62,False
slice_CWE190_14-CWE190_Integer_Overflow__char_fscanf_add_1.c,60,62,False
slice_CWE190_14-CWE190_Integer_Overflow__char_fscanf_multiply_1.c,84,86,False
slice_CWE190_14-CWE190_Integer_Overflow__char_fscanf_postinc_1.c,72,74,False
slice_CWE190_14-CWE190_Integer_Overflow__char_fscanf_preinc_1.c,73,75,False
slice_CWE190_14-CWE190_Integer_Overflow__char_fscanf_square_1.c,60,62,False
slice_CWE190_14-CWE190_Integer_Overflow__int64_t_fscanf_add_1.c,66,68,False
slice_CWE190_14-CWE190_Integer_Overflow__int64_t_fscanf_multiply_1.c,90,92,False
slice_CWE190_14-CWE190_Integer_Overflow__int64_t_fscanf_postinc_1.c,78,80,False
slice_CWE190_14-CWE190_Integer_Overflow__int64_t_fscanf_preinc_1.c,79,81,False
slice_CWE190_14-CWE190_Integer_Overflow__int64_t_fscanf_square_1.c,66,68,False
slice_CWE190_14-CWE190_Integer_Overflow__int_connect_socket_add_1.c,101,103,False
slice_CWE190_14-CWE190_Integer_Overflow__int_connect_socket_multiply_1.c,125,127,False
slice_CWE190_14-CWE190_Integer_Overflow__int_connect_socket_postinc_1.c,113,115,False
slice_CWE190_14-CWE190_Integer_Overflow__int_connect_socket_preinc_1.c,114,116,False
slice_CWE190_14-CWE190_Integer_Overflow__int_connect_socket_square_1.c,101,103,False
slice_CWE190_14-CWE190_Integer_Overflow__int_fgets_add_1.c,94,96,False
slice_CWE190_14-CWE190_Integer_Overflow__int_fgets_multiply_1.c,118,120,False
slice_CWE190_14-CWE190_Integer_Overflow__int_fgets_postinc_1.c,106,108,False
slice_CWE190_14-CWE190_Integer_Overflow__int_fgets_preinc_1.c,107,109,False
slice_CWE190_14-CWE190_Integer_Overflow__int_fgets_square_1.c,94,96,False
slice_CWE190_14-CWE190_Integer_Overflow__int_fscanf_add_1.c,58,60,False
slice_CWE190_14-CWE190_Integer_Overflow__int_fscanf_multiply_1.c,82,84,False
slice_CWE190_14-CWE190_Integer_Overflow__int_fscanf_postinc_1.c,70,72,False
slice_CWE190_14-CWE190_Integer_Overflow__int_fscanf_preinc_1.c,71,73,False
slice_CWE190_14-CWE190_Integer_Overflow__int_fscanf_square_1.c,58,60,False
slice_CWE190_14-CWE190_Integer_Overflow__int_listen_socket_add_1.c,101,103,False
slice_CWE190_14-CWE190_Integer_Overflow__int_listen_socket_multiply_1.c,125,127,False
slice_CWE190_14-CWE190_Integer_Overflow__int_listen_socket_postinc_1.c,113,115,False
slice_CWE190_14-CWE190_Integer_Overflow__int_listen_socket_preinc_1.c,114,116,False
slice_CWE190_14-CWE190_Integer_Overflow__int_listen_socket_square_1.c,101,103,False
slice_CWE190_14-CWE190_Integer_Overflow__short_fscanf_add_1.c,58,60,False
slice_CWE190_14-CWE190_Integer_Overflow__short_fscanf_multiply_1.c,82,84,False
slice_CWE190_14-CWE190_Integer_Overflow__short_fscanf_postinc_1.c,70,72,False
slice_CWE190_14-CWE190_Integer_Overflow__short_fscanf_preinc_1.c,71,73,False
slice_CWE190_14-CWE190_Integer_Overflow__short_fscanf_square_1.c,58,60,False
slice_CWE190_14-CWE190_Integer_Overflow__unsigned_int_fscanf_add_1.c,60,62,False
slice_CWE190_14-CWE190_Integer_Overflow__unsigned_int_fscanf_multiply_1.c,84,86,False
slice_CWE190_14-CWE190_Integer_Overflow__unsigned_int_fscanf_postinc_1.c,72,74,False
slice_CWE190_14-CWE190_Integer_Overflow__unsigned_int_fscanf_preinc_1.c,73,75,False
slice_CWE190_14-CWE190_Integer_Overflow__unsigned_int_fscanf_square_1.c,60,62,False
slice_CWE190_15-CWE190_Integer_Overflow__char_fscanf_add_1.c,52,54,False
slice_CWE190_15-CWE190_Integer_Overflow__char_fscanf_multiply_1.c,84,86,False
slice_CWE190_15-CWE190_Integer_Overflow__char_fscanf_postinc_1.c,60,62,False
slice_CWE190_15-CWE190_Integer_Overflow__char_fscanf_preinc_1.c,61,63,False
slice_CWE190_15-CWE190_Integer_Overflow__char_fscanf_square_1.c,52,54,False
slice_CWE190_15-CWE190_Integer_Overflow__int64_t_fscanf_add_1.c,58,60,False
slice_CWE190_15-CWE190_Integer_Overflow__int64_t_fscanf_multiply_1.c,90,92,False
slice_CWE190_15-CWE190_Integer_Overflow__int64_t_fscanf_postinc_1.c,66,68,False
slice_CWE190_15-CWE190_Integer_Overflow__int64_t_fscanf_preinc_1.c,67,69,False
slice_CWE190_15-CWE190_Integer_Overflow__int64_t_fscanf_square_1.c,58,60,False
slice_CWE190_15-CWE190_Integer_Overflow__int_connect_socket_add_1.c,85,87,False
slice_CWE190_15-CWE190_Integer_Overflow__int_connect_socket_multiply_1.c,117,119,False
slice_CWE190_15-CWE190_Integer_Overflow__int_connect_socket_postinc_1.c,93,95,False
slice_CWE190_15-CWE190_Integer_Overflow__int_connect_socket_preinc_1.c,94,96,False
slice_CWE190_15-CWE190_Integer_Overflow__int_connect_socket_square_1.c,85,87,False
slice_CWE190_15-CWE190_Integer_Overflow__int_fgets_add_1.c,78,80,False
slice_CWE190_15-CWE190_Integer_Overflow__int_fgets_multiply_1.c,110,112,False
slice_CWE190_15-CWE190_Integer_Overflow__int_fgets_postinc_1.c,86,88,False
slice_CWE190_15-CWE190_Integer_Overflow__int_fgets_preinc_1.c,87,89,False
slice_CWE190_15-CWE190_Integer_Overflow__int_fgets_square_1.c,78,80,False
slice_CWE190_15-CWE190_Integer_Overflow__int_fscanf_add_1.c,50,52,False
slice_CWE190_15-CWE190_Integer_Overflow__int_fscanf_multiply_1.c,82,84,False
slice_CWE190_15-CWE190_Integer_Overflow__int_fscanf_postinc_1.c,58,60,False
slice_CWE190_15-CWE190_Integer_Overflow__int_fscanf_preinc_1.c,59,61,False
slice_CWE190_15-CWE190_Integer_Overflow__int_fscanf_square_1.c,50,52,False
slice_CWE190_15-CWE190_Integer_Overflow__int_listen_socket_add_1.c,85,87,False
slice_CWE190_15-CWE190_Integer_Overflow__int_listen_socket_multiply_1.c,117,119,False
slice_CWE190_15-CWE190_Integer_Overflow__int_listen_socket_postinc_1.c,93,95,False
slice_CWE190_15-CWE190_Integer_Overflow__int_listen_socket_preinc_1.c,94,96,False
slice_CWE190_15-CWE190_Integer_Overflow__int_listen_socket_square_1.c,85,87,False
slice_CWE190_15-CWE190_Integer_Overflow__short_fscanf_add_1.c,50,52,False
slice_CWE190_15-CWE190_Integer_Overflow__short_fscanf_multiply_1.c,82,84,False
slice_CWE190_15-CWE190_Integer_Overflow__short_fscanf_postinc_1.c,58,60,False
slice_CWE190_15-CWE190_Integer_Overflow__short_fscanf_preinc_1.c,59,61,False
slice_CWE190_15-CWE190_Integer_Overflow__short_fscanf_square_1.c,50,52,False
slice_CWE190_15-CWE190_Integer_Overflow__unsigned_int_fscanf_add_1.c,52,54,False
slice_CWE190_15-CWE190_Integer_Overflow__unsigned_int_fscanf_multiply_1.c,84,86,False
slice_CWE190_15-CWE190_Integer_Overflow__unsigned_int_fscanf_postinc_1.c,60,62,False
slice_CWE190_15-CWE190_Integer_Overflow__unsigned_int_fscanf_preinc_1.c,61,63,False
slice_CWE190_15-CWE190_Integer_Overflow__unsigned_int_fscanf_square_1.c,52,54,False
slice_CWE190_16-CWE190_Integer_Overflow__char_fscanf_add_1.c,60,62,False
slice_CWE190_16-CWE190_Integer_Overflow__char_fscanf_multiply_1.c,84,86,False
slice_CWE190_16-CWE190_Integer_Overflow__char_fscanf_postinc_1.c,72,74,False
slice_CWE190_16-CWE190_Integer_Overflow__char_fscanf_preinc_1.c,73,75,False
slice_CWE190_16-CWE190_Integer_Overflow__char_fscanf_square_1.c,60,62,False
slice_CWE190_16-CWE190_Integer_Overflow__int64_t_fscanf_add_1.c,66,68,False
slice_CWE190_16-CWE190_Integer_Overflow__int64_t_fscanf_multiply_1.c,90,92,False
slice_CWE190_16-CWE190_Integer_Overflow__int64_t_fscanf_postinc_1.c,78,80,False
slice_CWE190_16-CWE190_Integer_Overflow__int64_t_fscanf_preinc_1.c,79,81,False
slice_CWE190_16-CWE190_Integer_Overflow__int64_t_fscanf_square_1.c,66,68,False
slice_CWE190_16-CWE190_Integer_Overflow__int_connect_socket_add_1.c,101,103,False
slice_CWE190_16-CWE190_Integer_Overflow__int_connect_socket_multiply_1.c,125,127,False
slice_CWE190_16-CWE190_Integer_Overflow__int_connect_socket_postinc_1.c,113,115,False
slice_CWE190_16-CWE190_Integer_Overflow__int_connect_socket_preinc_1.c,114,116,False
slice_CWE190_16-CWE190_Integer_Overflow__int_connect_socket_square_1.c,101,103,False
slice_CWE190_16-CWE190_Integer_Overflow__int_fgets_add_1.c,94,96,False
slice_CWE190_16-CWE190_Integer_Overflow__int_fgets_multiply_1.c,118,120,False
slice_CWE190_16-CWE190_Integer_Overflow__int_fgets_postinc_1.c,106,108,False
slice_CWE190_16-CWE190_Integer_Overflow__int_fgets_preinc_1.c,107,109,False
slice_CWE190_16-CWE190_Integer_Overflow__int_fgets_square_1.c,94,96,False
slice_CWE190_16-CWE190_Integer_Overflow__int_fscanf_add_1.c,58,60,False
slice_CWE190_16-CWE190_Integer_Overflow__int_fscanf_multiply_1.c,82,84,False
slice_CWE190_16-CWE190_Integer_Overflow__int_fscanf_postinc_1.c,70,72,False
slice_CWE190_16-CWE190_Integer_Overflow__int_fscanf_preinc_1.c,71,73,False
slice_CWE190_16-CWE190_Integer_Overflow__int_fscanf_square_1.c,58,60,False
slice_CWE190_16-CWE190_Integer_Overflow__int_listen_socket_add_1.c,101,103,False
slice_CWE190_16-CWE190_Integer_Overflow__int_listen_socket_multiply_1.c,125,127,False
slice_CWE190_16-CWE190_Integer_Overflow__int_listen_socket_postinc_1.c,113,115,False
slice_CWE190_16-CWE190_Integer_Overflow__int_listen_socket_preinc_1.c,114,116,False
slice_CWE190_16-CWE190_Integer_Overflow__int_listen_socket_square_1.c,101,103,False
slice_CWE190_16-CWE190_Integer_Overflow__short_fscanf_add_1.c,58,60,False
slice_CWE190_16-CWE190_Integer_Overflow__short_fscanf_multiply_1.c,82,84,False
slice_CWE190_16-CWE190_Integer_Overflow__short_fscanf_postinc_1.c,70,72,False
slice_CWE190_16-CWE190_Integer_Overflow__short_fscanf_preinc_1.c,71,73,False
slice_CWE190_16-CWE190_Integer_Overflow__short_fscanf_square_1.c,58,60,False
slice_CWE190_16-CWE190_Integer_Overflow__unsigned_int_fscanf_add_1.c,60,62,False
slice_CWE190_16-CWE190_Integer_Overflow__unsigned_int_fscanf_multiply_1.c,84,86,False
slice_CWE190_16-CWE190_Integer_Overflow__unsigned_int_fscanf_postinc_1.c,72,74,False
slice_CWE190_16-CWE190_Integer_Overflow__unsigned_int_fscanf_preinc_1.c,73,75,False
slice_CWE190_16-CWE190_Integer_Overflow__unsigned_int_fscanf_square_1.c,60,62,False
slice_CWE190_17-CWE190_Integer_Overflow__char_fscanf_add_1.c,60,62,False
slice_CWE190_17-CWE190_Integer_Overflow__char_fscanf_multiply_1.c,84,86,False
slice_CWE190_17-CWE190_Integer_Overflow__char_fscanf_postinc_1.c,72,74,False
slice_CWE190_17-CWE190_Integer_Overflow__char_fscanf_preinc_1.c,73,75,False
slice_CWE190_17-CWE190_Integer_Overflow__char_fscanf_square_1.c,60,62,False
slice_CWE190_17-CWE190_Integer_Overflow__int64_t_fscanf_add_1.c,66,68,False
slice_CWE190_17-CWE190_Integer_Overflow__int64_t_fscanf_multiply_1.c,90,92,False
slice_CWE190_17-CWE190_Integer_Overflow__int64_t_fscanf_postinc_1.c,78,80,False
slice_CWE190_17-CWE190_Integer_Overflow__int64_t_fscanf_preinc_1.c,79,81,False
slice_CWE190_17-CWE190_Integer_Overflow__int64_t_fscanf_square_1.c,66,68,False
slice_CWE190_17-CWE190_Integer_Overflow__int_connect_socket_add_1.c,101,103,False
slice_CWE190_17-CWE190_Integer_Overflow__int_connect_socket_multiply_1.c,125,127,False
slice_CWE190_17-CWE190_Integer_Overflow__int_connect_socket_postinc_1.c,113,115,False
slice_CWE190_17-CWE190_Integer_Overflow__int_connect_socket_preinc_1.c,114,116,False
slice_CWE190_17-CWE190_Integer_Overflow__int_connect_socket_square_1.c,101,103,False
slice_CWE190_17-CWE190_Integer_Overflow__int_fgets_add_1.c,94,96,False
slice_CWE190_17-CWE190_Integer_Overflow__int_fgets_multiply_1.c,118,120,False
slice_CWE190_17-CWE190_Integer_Overflow__int_fgets_postinc_1.c,106,108,False
slice_CWE190_17-CWE190_Integer_Overflow__int_fgets_preinc_1.c,107,109,False
slice_CWE190_17-CWE190_Integer_Overflow__int_fgets_square_1.c,94,96,False
slice_CWE190_17-CWE190_Integer_Overflow__int_fscanf_add_1.c,58,60,False
slice_CWE190_17-CWE190_Integer_Overflow__int_fscanf_multiply_1.c,82,84,False
slice_CWE190_17-CWE190_Integer_Overflow__int_fscanf_postinc_1.c,70,72,False
slice_CWE190_17-CWE190_Integer_Overflow__int_fscanf_preinc_1.c,71,73,False
slice_CWE190_17-CWE190_Integer_Overflow__int_fscanf_square_1.c,58,60,False
slice_CWE190_17-CWE190_Integer_Overflow__int_listen_socket_add_1.c,101,103,False
slice_CWE190_17-CWE190_Integer_Overflow__int_listen_socket_multiply_1.c,125,127,False
slice_CWE190_17-CWE190_Integer_Overflow__int_listen_socket_postinc_1.c,113,115,False
slice_CWE190_17-CWE190_Integer_Overflow__int_listen_socket_preinc_1.c,114,116,False
slice_CWE190_17-CWE190_Integer_Overflow__int_listen_socket_square_1.c,101,103,False
slice_CWE190_17-CWE190_Integer_Overflow__short_fscanf_add_1.c,58,60,False
slice_CWE190_17-CWE190_Integer_Overflow__short_fscanf_multiply_1.c,82,84,False
slice_CWE190_17-CWE190_Integer_Overflow__short_fscanf_postinc_1.c,70,72,False
slice_CWE190_17-CWE190_Integer_Overflow__short_fscanf_preinc_1.c,71,73,False
slice_CWE190_17-CWE190_Integer_Overflow__short_fscanf_square_1.c,58,60,False
slice_CWE190_17-CWE190_Integer_Overflow__unsigned_int_fscanf_add_1.c,60,62,False
slice_CWE190_17-CWE190_Integer_Overflow__unsigned_int_fscanf_multiply_1.c,84,86,False
slice_CWE190_17-CWE190_Integer_Overflow__unsigned_int_fscanf_postinc_1.c,72,74,False
slice_CWE190_17-CWE190_Integer_Overflow__unsigned_int_fscanf_preinc_1.c,73,75,False
slice_CWE190_17-CWE190_Integer_Overflow__unsigned_int_fscanf_square_1.c,60,62,False
slice_CWE190_18-CWE190_Integer_Overflow__char_fscanf_add_1.c,48,50,False
slice_CWE190_18-CWE190_Integer_Overflow__char_fscanf_multiply_1.c,68,70,False
slice_CWE190_18-CWE190_Integer_Overflow__char_fscanf_postinc_1.c,56,58,False
slice_CWE190_18-CWE190_Integer_Overflow__char_fscanf_preinc_1.c,57,59,False
slice_CWE190_18-CWE190_Integer_Overflow__char_fscanf_square_1.c,48,50,False
slice_CWE190_18-CWE190_Integer_Overflow__int64_t_fscanf_add_1.c,54,56,False
slice_CWE190_18-CWE190_Integer_Overflow__int64_t_fscanf_multiply_1.c,74,76,False
slice_CWE190_18-CWE190_Integer_Overflow__int64_t_fscanf_postinc_1.c,62,64,False
slice_CWE190_18-CWE190_Integer_Overflow__int64_t_fscanf_preinc_1.c,63,65,False
slice_CWE190_18-CWE190_Integer_Overflow__int64_t_fscanf_square_1.c,54,56,False
slice_CWE190_18-CWE190_Integer_Overflow__int_connect_socket_add_1.c,85,87,False
slice_CWE190_18-CWE190_Integer_Overflow__int_connect_socket_multiply_1.c,105,107,False
slice_CWE190_18-CWE190_Integer_Overflow__int_connect_socket_postinc_1.c,93,95,False
slice_CWE190_18-CWE190_Integer_Overflow__int_connect_socket_preinc_1.c,94,96,False
slice_CWE190_18-CWE190_Integer_Overflow__int_connect_socket_square_1.c,85,87,False
slice_CWE190_18-CWE190_Integer_Overflow__int_fgets_add_1.c,78,80,False
slice_CWE190_18-CWE190_Integer_Overflow__int_fgets_multiply_1.c,98,100,False
slice_CWE190_18-CWE190_Integer_Overflow__int_fgets_postinc_1.c,86,88,False
slice_CWE190_18-CWE190_Integer_Overflow__int_fgets_preinc_1.c,87,89,False
slice_CWE190_18-CWE190_Integer_Overflow__int_fgets_square_1.c,78,80,False
slice_CWE190_18-CWE190_Integer_Overflow__int_fscanf_add_1.c,46,48,False
slice_CWE190_18-CWE190_Integer_Overflow__int_fscanf_multiply_1.c,66,68,False
slice_CWE190_18-CWE190_Integer_Overflow__int_fscanf_postinc_1.c,54,56,False
slice_CWE190_18-CWE190_Integer_Overflow__int_fscanf_preinc_1.c,55,57,False
slice_CWE190_18-CWE190_Integer_Overflow__int_fscanf_square_1.c,46,48,False
slice_CWE190_18-CWE190_Integer_Overflow__int_listen_socket_add_1.c,85,87,False
slice_CWE190_18-CWE190_Integer_Overflow__int_listen_socket_multiply_1.c,105,107,False
slice_CWE190_18-CWE190_Integer_Overflow__int_listen_socket_postinc_1.c,93,95,False
slice_CWE190_18-CWE190_Integer_Overflow__int_listen_socket_preinc_1.c,94,96,False
slice_CWE190_18-CWE190_Integer_Overflow__int_listen_socket_square_1.c,85,87,False
slice_CWE190_18-CWE190_Integer_Overflow__short_fscanf_add_1.c,46,48,False
slice_CWE190_18-CWE190_Integer_Overflow__short_fscanf_multiply_1.c,66,68,False
slice_CWE190_18-CWE190_Integer_Overflow__short_fscanf_postinc_1.c,54,56,False
slice_CWE190_18-CWE190_Integer_Overflow__short_fscanf_preinc_1.c,55,57,False
slice_CWE190_18-CWE190_Integer_Overflow__short_fscanf_square_1.c,46,48,False
